date,state,attribute,value,date_us
24/05/2020 0:00,Northern Territory,Ventilator,0,24/05/2020
24/05/2020 0:00,Queensland,Hospital,4,24/05/2020
24/05/2020 0:00,Queensland,ICU,1,24/05/2020
24/05/2020 0:00,Queensland,Ventilator,1,24/05/2020
24/05/2020 0:00,South Australia,Hospital,0,24/05/2020
24/05/2020 0:00,South Australia,ICU,0,24/05/2020
24/05/2020 0:00,South Australia,Ventilator,0,24/05/2020
24/05/2020 0:00,Tasmania,Hospital,4,24/05/2020
24/05/2020 0:00,Tasmania,ICU,0,24/05/2020
24/05/2020 0:00,Tasmania,Ventilator,0,24/05/2020
24/05/2020 0:00,Victoria,Hospital,9,24/05/2020
24/05/2020 0:00,Victoria,ICU,3,24/05/2020
24/05/2020 0:00,Victoria,Ventilator,3,24/05/2020
24/05/2020 0:00,Western Australia,Hospital,0,24/05/2020
24/05/2020 0:00,Western Australia,ICU,0,24/05/2020
24/05/2020 0:00,Western Australia,Ventilator,0,24/05/2020
25/05/2020 0:00,NA,Hospital,31,25/05/2020
25/05/2020 0:00,NA,ICU,5,25/05/2020
25/05/2020 0:00,NA,Ventilator,5,25/05/2020
25/05/2020 0:00,Australian Capital Territory,Hospital,0,25/05/2020
25/05/2020 0:00,Australian Capital Territory,ICU,0,25/05/2020
25/05/2020 0:00,Australian Capital Territory,Ventilator,0,25/05/2020
25/05/2020 0:00,New South Wales,Hospital,15,25/05/2020
25/05/2020 0:00,New South Wales,ICU,1,25/05/2020
25/05/2020 0:00,New South Wales,Ventilator,1,25/05/2020
25/05/2020 0:00,Northern Territory,Hospital,0,25/05/2020
25/05/2020 0:00,Northern Territory,ICU,0,25/05/2020
25/05/2020 0:00,Northern Territory,Ventilator,0,25/05/2020
25/05/2020 0:00,Queensland,Hospital,4,25/05/2020
25/05/2020 0:00,Queensland,ICU,1,25/05/2020
25/05/2020 0:00,Queensland,Ventilator,1,25/05/2020
25/05/2020 0:00,South Australia,Hospital,0,25/05/2020
25/05/2020 0:00,South Australia,ICU,0,25/05/2020
25/05/2020 0:00,South Australia,Ventilator,0,25/05/2020
25/05/2020 0:00,Tasmania,Hospital,4,25/05/2020
25/05/2020 0:00,Tasmania,ICU,0,25/05/2020
25/05/2020 0:00,Tasmania,Ventilator,0,25/05/2020
25/05/2020 0:00,Victoria,Hospital,8,25/05/2020
25/05/2020 0:00,Victoria,ICU,3,25/05/2020
25/05/2020 0:00,Victoria,Ventilator,3,25/05/2020
25/05/2020 0:00,Western Australia,Hospital,0,25/05/2020
25/05/2020 0:00,Western Australia,ICU,0,25/05/2020
25/05/2020 0:00,Western Australia,Ventilator,0,25/05/2020
26/05/2020 0:00,NA,Hospital,30,26/05/2020
26/05/2020 0:00,NA,ICU,5,26/05/2020
26/05/2020 0:00,NA,Ventilator,5,26/05/2020
26/05/2020 0:00,Australian Capital Territory,Hospital,0,26/05/2020
26/05/2020 0:00,Australian Capital Territory,ICU,0,26/05/2020
26/05/2020 0:00,Australian Capital Territory,Ventilator,0,26/05/2020
26/05/2020 0:00,New South Wales,Hospital,14,26/05/2020
26/05/2020 0:00,New South Wales,ICU,1,26/05/2020
26/05/2020 0:00,New South Wales,Ventilator,1,26/05/2020
26/05/2020 0:00,Northern Territory,Hospital,0,26/05/2020
26/05/2020 0:00,Northern Territory,ICU,0,26/05/2020
26/05/2020 0:00,Northern Territory,Ventilator,0,26/05/2020
26/05/2020 0:00,Queensland,Hospital,4,26/05/2020
26/05/2020 0:00,Queensland,ICU,1,26/05/2020
26/05/2020 0:00,Queensland,Ventilator,1,26/05/2020
26/05/2020 0:00,South Australia,Hospital,0,26/05/2020
26/05/2020 0:00,South Australia,ICU,0,26/05/2020
26/05/2020 0:00,South Australia,Ventilator,0,26/05/2020
26/05/2020 0:00,Tasmania,Hospital,4,26/05/2020
26/05/2020 0:00,Tasmania,ICU,0,26/05/2020
26/05/2020 0:00,Tasmania,Ventilator,0,26/05/2020
26/05/2020 0:00,Victoria,Hospital,8,26/05/2020
26/05/2020 0:00,Victoria,ICU,3,26/05/2020
26/05/2020 0:00,Victoria,Ventilator,3,26/05/2020
26/05/2020 0:00,Western Australia,Hospital,0,26/05/2020
26/05/2020 0:00,Western Australia,ICU,0,26/05/2020
26/05/2020 0:00,Western Australia,Ventilator,0,26/05/2020
27/05/2020 0:00,NA,Hospital,30,27/05/2020
27/05/2020 0:00,NA,ICU,6,27/05/2020
27/05/2020 0:00,NA,Ventilator,3,27/05/2020
27/05/2020 0:00,Australian Capital Territory,Hospital,0,27/05/2020
27/05/2020 0:00,Australian Capital Territory,ICU,0,27/05/2020
27/05/2020 0:00,Australian Capital Territory,Ventilator,0,27/05/2020
27/05/2020 0:00,New South Wales,Hospital,14,27/05/2020
27/05/2020 0:00,New South Wales,ICU,1,27/05/2020
27/05/2020 0:00,New South Wales,Ventilator,1,27/05/2020
27/05/2020 0:00,Northern Territory,Hospital,0,27/05/2020
27/05/2020 0:00,Northern Territory,ICU,0,27/05/2020
27/05/2020 0:00,Northern Territory,Ventilator,0,27/05/2020
27/05/2020 0:00,Queensland,Hospital,4,27/05/2020
27/05/2020 0:00,Queensland,ICU,1,27/05/2020
27/05/2020 0:00,Queensland,Ventilator,1,27/05/2020
27/05/2020 0:00,South Australia,Hospital,0,27/05/2020
27/05/2020 0:00,South Australia,ICU,0,27/05/2020
27/05/2020 0:00,South Australia,Ventilator,0,27/05/2020
27/05/2020 0:00,Tasmania,Hospital,4,27/05/2020
27/05/2020 0:00,Tasmania,ICU,0,27/05/2020
27/05/2020 0:00,Tasmania,Ventilator,0,27/05/2020
27/05/2020 0:00,Victoria,Hospital,8,27/05/2020
27/05/2020 0:00,Victoria,ICU,4,27/05/2020
27/05/2020 0:00,Victoria,Ventilator,1,27/05/2020
27/05/2020 0:00,Western Australia,Hospital,0,27/05/2020
27/05/2020 0:00,Western Australia,ICU,0,27/05/2020
27/05/2020 0:00,Western Australia,Ventilator,0,27/05/2020
28/05/2020 0:00,NA,Hospital,29,28/05/2020
28/05/2020 0:00,NA,ICU,5,28/05/2020
28/05/2020 0:00,NA,Ventilator,3,28/05/2020
28/05/2020 0:00,Australian Capital Territory,Hospital,0,28/05/2020
28/05/2020 0:00,Australian Capital Territory,ICU,0,28/05/2020
28/05/2020 0:00,Australian Capital Territory,Ventilator,0,28/05/2020
28/05/2020 0:00,New South Wales,Hospital,13,28/05/2020
28/05/2020 0:00,New South Wales,ICU,1,28/05/2020
28/05/2020 0:00,New South Wales,Ventilator,1,28/05/2020
28/05/2020 0:00,Northern Territory,Hospital,0,28/05/2020
28/05/2020 0:00,Northern Territory,ICU,0,28/05/2020
28/05/2020 0:00,Northern Territory,Ventilator,0,28/05/2020
28/05/2020 0:00,Queensland,Hospital,4,28/05/2020
28/05/2020 0:00,Queensland,ICU,1,28/05/2020
28/05/2020 0:00,Queensland,Ventilator,1,28/05/2020
28/05/2020 0:00,South Australia,Hospital,0,28/05/2020
28/05/2020 0:00,South Australia,ICU,0,28/05/2020
28/05/2020 0:00,South Australia,Ventilator,0,28/05/2020
28/05/2020 0:00,Tasmania,Hospital,4,28/05/2020
28/05/2020 0:00,Tasmania,ICU,0,28/05/2020
28/05/2020 0:00,Tasmania,Ventilator,0,28/05/2020
28/05/2020 0:00,Victoria,Hospital,8,28/05/2020
28/05/2020 0:00,Victoria,ICU,3,28/05/2020
28/05/2020 0:00,Victoria,Ventilator,1,28/05/2020
28/05/2020 0:00,Western Australia,Hospital,0,28/05/2020
28/05/2020 0:00,Western Australia,ICU,0,28/05/2020
28/05/2020 0:00,Western Australia,Ventilator,0,28/05/2020
29/05/2020 0:00,NA,Hospital,23,29/05/2020
29/05/2020 0:00,NA,ICU,4,29/05/2020
29/05/2020 0:00,NA,Ventilator,3,29/05/2020
29/05/2020 0:00,Australian Capital Territory,Hospital,0,29/05/2020
29/05/2020 0:00,Australian Capital Territory,ICU,0,29/05/2020
29/05/2020 0:00,Australian Capital Territory,Ventilator,0,29/05/2020
29/05/2020 0:00,New South Wales,Hospital,13,29/05/2020
29/05/2020 0:00,New South Wales,ICU,1,29/05/2020
29/05/2020 0:00,New South Wales,Ventilator,1,29/05/2020
29/05/2020 0:00,Northern Territory,Hospital,0,29/05/2020
29/05/2020 0:00,Northern Territory,ICU,0,29/05/2020
29/05/2020 0:00,Northern Territory,Ventilator,0,29/05/2020
29/05/2020 0:00,Queensland,Hospital,1,29/05/2020
29/05/2020 0:00,Queensland,ICU,1,29/05/2020
29/05/2020 0:00,Queensland,Ventilator,1,29/05/2020
29/05/2020 0:00,South Australia,Hospital,0,29/05/2020
29/05/2020 0:00,South Australia,ICU,0,29/05/2020
29/05/2020 0:00,South Australia,Ventilator,0,29/05/2020
29/05/2020 0:00,Tasmania,Hospital,2,29/05/2020
29/05/2020 0:00,Tasmania,ICU,0,29/05/2020
29/05/2020 0:00,Tasmania,Ventilator,0,29/05/2020
29/05/2020 0:00,Victoria,Hospital,7,29/05/2020
29/05/2020 0:00,Victoria,ICU,2,29/05/2020
29/05/2020 0:00,Victoria,Ventilator,1,29/05/2020
29/05/2020 0:00,Western Australia,Hospital,0,29/05/2020
29/05/2020 0:00,Western Australia,ICU,0,29/05/2020
29/05/2020 0:00,Western Australia,Ventilator,0,29/05/2020
30/05/2020 0:00,NA,Hospital,22,30/05/2020
30/05/2020 0:00,NA,ICU,4,30/05/2020
30/05/2020 0:00,NA,Ventilator,3,30/05/2020
30/05/2020 0:00,Australian Capital Territory,Hospital,0,30/05/2020
30/05/2020 0:00,Australian Capital Territory,ICU,0,30/05/2020
30/05/2020 0:00,Australian Capital Territory,Ventilator,0,30/05/2020
30/05/2020 0:00,New South Wales,Hospital,12,30/05/2020
30/05/2020 0:00,New South Wales,ICU,1,30/05/2020
30/05/2020 0:00,New South Wales,Ventilator,1,30/05/2020
30/05/2020 0:00,Northern Territory,Hospital,0,30/05/2020
30/05/2020 0:00,Northern Territory,ICU,0,30/05/2020
30/05/2020 0:00,Northern Territory,Ventilator,0,30/05/2020
30/05/2020 0:00,Queensland,Hospital,1,30/05/2020
30/05/2020 0:00,Queensland,ICU,1,30/05/2020
30/05/2020 0:00,Queensland,Ventilator,1,30/05/2020
30/05/2020 0:00,South Australia,Hospital,0,30/05/2020
30/05/2020 0:00,South Australia,ICU,0,30/05/2020
30/05/2020 0:00,South Australia,Ventilator,0,30/05/2020
30/05/2020 0:00,Tasmania,Hospital,2,30/05/2020
30/05/2020 0:00,Tasmania,ICU,0,30/05/2020
30/05/2020 0:00,Tasmania,Ventilator,0,30/05/2020
30/05/2020 0:00,Victoria,Hospital,7,30/05/2020
30/05/2020 0:00,Victoria,ICU,2,30/05/2020
30/05/2020 0:00,Victoria,Ventilator,1,30/05/2020
30/05/2020 0:00,Western Australia,Hospital,0,30/05/2020
30/05/2020 0:00,Western Australia,ICU,0,30/05/2020
30/05/2020 0:00,Western Australia,Ventilator,0,30/05/2020
31/05/2020 0:00,NA,Hospital,20,31/05/2020
31/05/2020 0:00,NA,ICU,4,31/05/2020
31/05/2020 0:00,NA,Ventilator,1,31/05/2020
31/05/2020 0:00,Australian Capital Territory,Hospital,0,31/05/2020
31/05/2020 0:00,Australian Capital Territory,ICU,0,31/05/2020
31/05/2020 0:00,Australian Capital Territory,Ventilator,0,31/05/2020
31/05/2020 0:00,New South Wales,Hospital,11,31/05/2020
31/05/2020 0:00,New South Wales,ICU,1,31/05/2020
31/05/2020 0:00,New South Wales,Ventilator,0,31/05/2020
31/05/2020 0:00,Northern Territory,Hospital,0,31/05/2020
31/05/2020 0:00,Northern Territory,ICU,0,31/05/2020
31/05/2020 0:00,Northern Territory,Ventilator,0,31/05/2020
31/05/2020 0:00,Queensland,Hospital,1,31/05/2020
31/05/2020 0:00,Queensland,ICU,1,31/05/2020
31/05/2020 0:00,Queensland,Ventilator,0,31/05/2020
31/05/2020 0:00,South Australia,Hospital,0,31/05/2020
31/05/2020 0:00,South Australia,ICU,0,31/05/2020
31/05/2020 0:00,South Australia,Ventilator,0,31/05/2020
31/05/2020 0:00,Tasmania,Hospital,2,31/05/2020
31/05/2020 0:00,Tasmania,ICU,0,31/05/2020
31/05/2020 0:00,Tasmania,Ventilator,0,31/05/2020
31/05/2020 0:00,Victoria,Hospital,6,31/05/2020
31/05/2020 0:00,Victoria,ICU,2,31/05/2020
31/05/2020 0:00,Victoria,Ventilator,1,31/05/2020
31/05/2020 0:00,Western Australia,Hospital,0,31/05/2020
31/05/2020 0:00,Western Australia,ICU,0,31/05/2020
31/05/2020 0:00,Western Australia,Ventilator,0,31/05/2020
1/06/2020 0:00,NA,Hospital,20,1/06/2020
1/06/2020 0:00,NA,ICU,3,1/06/2020
1/06/2020 0:00,NA,Ventilator,1,1/06/2020
1/06/2020 0:00,Australian Capital Territory,Hospital,0,1/06/2020
1/06/2020 0:00,Australian Capital Territory,ICU,0,1/06/2020
1/06/2020 0:00,Australian Capital Territory,Ventilator,0,1/06/2020
1/06/2020 0:00,New South Wales,Hospital,10,1/06/2020
1/06/2020 0:00,New South Wales,ICU,1,1/06/2020
1/06/2020 0:00,New South Wales,Ventilator,0,1/06/2020
1/06/2020 0:00,Northern Territory,Hospital,0,1/06/2020
1/06/2020 0:00,Northern Territory,ICU,0,1/06/2020
1/06/2020 0:00,Northern Territory,Ventilator,0,1/06/2020
1/06/2020 0:00,Queensland,Hospital,1,1/06/2020
1/06/2020 0:00,Queensland,ICU,1,1/06/2020
1/06/2020 0:00,Queensland,Ventilator,0,1/06/2020
1/06/2020 0:00,South Australia,Hospital,0,1/06/2020
1/06/2020 0:00,South Australia,ICU,0,1/06/2020
1/06/2020 0:00,South Australia,Ventilator,0,1/06/2020
1/06/2020 0:00,Tasmania,Hospital,2,1/06/2020
1/06/2020 0:00,Tasmania,ICU,0,1/06/2020
1/06/2020 0:00,Tasmania,Ventilator,0,1/06/2020
1/06/2020 0:00,Victoria,Hospital,6,1/06/2020
1/06/2020 0:00,Victoria,ICU,1,1/06/2020
1/06/2020 0:00,Victoria,Ventilator,1,1/06/2020
1/06/2020 0:00,Western Australia,Hospital,1,1/06/2020
1/06/2020 0:00,Western Australia,ICU,0,1/06/2020
1/06/2020 0:00,Western Australia,Ventilator,0,1/06/2020
2/06/2020 0:00,NA,Hospital,26,2/06/2020
2/06/2020 0:00,NA,ICU,4,2/06/2020
2/06/2020 0:00,NA,Ventilator,2,2/06/2020
2/06/2020 0:00,Australian Capital Territory,Hospital,0,2/06/2020
2/06/2020 0:00,Australian Capital Territory,ICU,0,2/06/2020
2/06/2020 0:00,Australian Capital Territory,Ventilator,0,2/06/2020
2/06/2020 0:00,New South Wales,Hospital,11,2/06/2020
2/06/2020 0:00,New South Wales,ICU,1,2/06/2020
2/06/2020 0:00,New South Wales,Ventilator,0,2/06/2020
2/06/2020 0:00,Northern Territory,Hospital,0,2/06/2020
2/06/2020 0:00,Northern Territory,ICU,0,2/06/2020
2/06/2020 0:00,Northern Territory,Ventilator,0,2/06/2020
2/06/2020 0:00,Queensland,Hospital,2,2/06/2020
2/06/2020 0:00,Queensland,ICU,1,2/06/2020
2/06/2020 0:00,Queensland,Ventilator,1,2/06/2020
2/06/2020 0:00,South Australia,Hospital,0,2/06/2020
2/06/2020 0:00,South Australia,ICU,0,2/06/2020
2/06/2020 0:00,South Australia,Ventilator,0,2/06/2020
2/06/2020 0:00,Tasmania,Hospital,2,2/06/2020
2/06/2020 0:00,Tasmania,ICU,0,2/06/2020
2/06/2020 0:00,Tasmania,Ventilator,0,2/06/2020
2/06/2020 0:00,Victoria,Hospital,9,2/06/2020
2/06/2020 0:00,Victoria,ICU,2,2/06/2020
2/06/2020 0:00,Victoria,Ventilator,1,2/06/2020
2/06/2020 0:00,Western Australia,Hospital,2,2/06/2020
2/06/2020 0:00,Western Australia,ICU,0,2/06/2020
2/06/2020 0:00,Western Australia,Ventilator,0,2/06/2020
3/06/2020 0:00,NA,Hospital,25,3/06/2020
3/06/2020 0:00,NA,ICU,5,3/06/2020
3/06/2020 0:00,NA,Ventilator,2,3/06/2020
3/06/2020 0:00,Australian Capital Territory,Hospital,0,3/06/2020
3/06/2020 0:00,Australian Capital Territory,ICU,0,3/06/2020
3/06/2020 0:00,Australian Capital Territory,Ventilator,0,3/06/2020
3/06/2020 0:00,New South Wales,Hospital,11,3/06/2020
3/06/2020 0:00,New South Wales,ICU,2,3/06/2020
3/06/2020 0:00,New South Wales,Ventilator,0,3/06/2020
3/06/2020 0:00,Northern Territory,Hospital,0,3/06/2020
3/06/2020 0:00,Northern Territory,ICU,0,3/06/2020
3/06/2020 0:00,Northern Territory,Ventilator,0,3/06/2020
3/06/2020 0:00,Queensland,Hospital,2,3/06/2020
3/06/2020 0:00,Queensland,ICU,1,3/06/2020
3/06/2020 0:00,Queensland,Ventilator,1,3/06/2020
3/06/2020 0:00,South Australia,Hospital,0,3/06/2020
3/06/2020 0:00,South Australia,ICU,0,3/06/2020
3/06/2020 0:00,South Australia,Ventilator,0,3/06/2020
3/06/2020 0:00,Tasmania,Hospital,2,3/06/2020
3/06/2020 0:00,Tasmania,ICU,0,3/06/2020
3/06/2020 0:00,Tasmania,Ventilator,0,3/06/2020
3/06/2020 0:00,Victoria,Hospital,9,3/06/2020
3/06/2020 0:00,Victoria,ICU,2,3/06/2020
3/06/2020 0:00,Victoria,Ventilator,1,3/06/2020
3/06/2020 0:00,Western Australia,Hospital,1,3/06/2020
3/06/2020 0:00,Western Australia,ICU,0,3/06/2020
3/06/2020 0:00,Western Australia,Ventilator,0,3/06/2020
4/06/2020 0:00,NA,Hospital,23,4/06/2020
4/06/2020 0:00,NA,ICU,4,4/06/2020
4/06/2020 0:00,NA,Ventilator,2,4/06/2020
4/06/2020 0:00,Australian Capital Territory,Hospital,0,4/06/2020
4/06/2020 0:00,Australian Capital Territory,ICU,0,4/06/2020
4/06/2020 0:00,Australian Capital Territory,Ventilator,0,4/06/2020
4/06/2020 0:00,New South Wales,Hospital,11,4/06/2020
4/06/2020 0:00,New South Wales,ICU,1,4/06/2020
4/06/2020 0:00,New South Wales,Ventilator,0,4/06/2020
4/06/2020 0:00,Northern Territory,Hospital,0,4/06/2020
4/06/2020 0:00,Northern Territory,ICU,0,4/06/2020
4/06/2020 0:00,Northern Territory,Ventilator,0,4/06/2020
4/06/2020 0:00,Queensland,Hospital,2,4/06/2020
4/06/2020 0:00,Queensland,ICU,1,4/06/2020
4/06/2020 0:00,Queensland,Ventilator,1,4/06/2020
4/06/2020 0:00,South Australia,Hospital,0,4/06/2020
4/06/2020 0:00,South Australia,ICU,0,4/06/2020
4/06/2020 0:00,South Australia,Ventilator,0,4/06/2020
4/06/2020 0:00,Tasmania,Hospital,2,4/06/2020
4/06/2020 0:00,Tasmania,ICU,0,4/06/2020
4/06/2020 0:00,Tasmania,Ventilator,0,4/06/2020
4/06/2020 0:00,Victoria,Hospital,7,4/06/2020
4/06/2020 0:00,Victoria,ICU,2,4/06/2020
4/06/2020 0:00,Victoria,Ventilator,1,4/06/2020
4/06/2020 0:00,Western Australia,Hospital,1,4/06/2020
4/06/2020 0:00,Western Australia,ICU,0,4/06/2020
4/06/2020 0:00,Western Australia,Ventilator,0,4/06/2020
5/06/2020 0:00,NA,Hospital,21,5/06/2020
5/06/2020 0:00,NA,ICU,3,5/06/2020
5/06/2020 0:00,NA,Ventilator,2,5/06/2020
5/06/2020 0:00,Australian Capital Territory,Hospital,0,5/06/2020
5/06/2020 0:00,Australian Capital Territory,ICU,0,5/06/2020
5/06/2020 0:00,Australian Capital Territory,Ventilator,0,5/06/2020
5/06/2020 0:00,New South Wales,Hospital,10,5/06/2020
5/06/2020 0:00,New South Wales,ICU,1,5/06/2020
5/06/2020 0:00,New South Wales,Ventilator,0,5/06/2020
5/06/2020 0:00,Northern Territory,Hospital,0,5/06/2020
5/06/2020 0:00,Northern Territory,ICU,0,5/06/2020
5/06/2020 0:00,Northern Territory,Ventilator,0,5/06/2020
5/06/2020 0:00,Queensland,Hospital,2,5/06/2020
5/06/2020 0:00,Queensland,ICU,1,5/06/2020
5/06/2020 0:00,Queensland,Ventilator,1,5/06/2020
5/06/2020 0:00,South Australia,Hospital,0,5/06/2020
5/06/2020 0:00,South Australia,ICU,0,5/06/2020
5/06/2020 0:00,South Australia,Ventilator,0,5/06/2020
5/06/2020 0:00,Tasmania,Hospital,2,5/06/2020
5/06/2020 0:00,Tasmania,ICU,0,5/06/2020
5/06/2020 0:00,Tasmania,Ventilator,0,5/06/2020
5/06/2020 0:00,Victoria,Hospital,7,5/06/2020
5/06/2020 0:00,Victoria,ICU,1,5/06/2020
5/06/2020 0:00,Victoria,Ventilator,1,5/06/2020
5/06/2020 0:00,Western Australia,Hospital,0,5/06/2020
5/06/2020 0:00,Western Australia,ICU,0,5/06/2020
5/06/2020 0:00,Western Australia,Ventilator,0,5/06/2020
6/06/2020 0:00,NA,Hospital,21,6/06/2020
6/06/2020 0:00,NA,ICU,4,6/06/2020
6/06/2020 0:00,NA,Ventilator,2,6/06/2020
6/06/2020 0:00,Australian Capital Territory,Hospital,0,6/06/2020
6/06/2020 0:00,Australian Capital Territory,ICU,0,6/06/2020
6/06/2020 0:00,Australian Capital Territory,Ventilator,0,6/06/2020
6/06/2020 0:00,New South Wales,Hospital,9,6/06/2020
6/06/2020 0:00,New South Wales,ICU,0,6/06/2020
6/06/2020 0:00,New South Wales,Ventilator,0,6/06/2020
6/06/2020 0:00,Northern Territory,Hospital,0,6/06/2020
6/06/2020 0:00,Northern Territory,ICU,0,6/06/2020
6/06/2020 0:00,Northern Territory,Ventilator,0,6/06/2020
6/06/2020 0:00,Queensland,Hospital,2,6/06/2020
6/06/2020 0:00,Queensland,ICU,1,6/06/2020
6/06/2020 0:00,Queensland,Ventilator,1,6/06/2020
6/06/2020 0:00,South Australia,Hospital,0,6/06/2020
6/06/2020 0:00,South Australia,ICU,0,6/06/2020
6/06/2020 0:00,South Australia,Ventilator,0,6/06/2020
6/06/2020 0:00,Tasmania,Hospital,2,6/06/2020
6/06/2020 0:00,Tasmania,ICU,0,6/06/2020
6/06/2020 0:00,Tasmania,Ventilator,0,6/06/2020
6/06/2020 0:00,Victoria,Hospital,8,6/06/2020
6/06/2020 0:00,Victoria,ICU,3,6/06/2020
6/06/2020 0:00,Victoria,Ventilator,1,6/06/2020
6/06/2020 0:00,Western Australia,Hospital,0,6/06/2020
6/06/2020 0:00,Western Australia,ICU,0,6/06/2020
6/06/2020 0:00,Western Australia,Ventilator,0,6/06/2020
7/06/2020 0:00,NA,Hospital,18,7/06/2020
7/06/2020 0:00,NA,ICU,3,7/06/2020
7/06/2020 0:00,NA,Ventilator,2,7/06/2020
7/06/2020 0:00,Australian Capital Territory,Hospital,0,7/06/2020
7/06/2020 0:00,Australian Capital Territory,ICU,0,7/06/2020
7/06/2020 0:00,Australian Capital Territory,Ventilator,0,7/06/2020
7/06/2020 0:00,New South Wales,Hospital,9,7/06/2020
7/06/2020 0:00,New South Wales,ICU,0,7/06/2020
7/06/2020 0:00,New South Wales,Ventilator,0,7/06/2020
7/06/2020 0:00,Northern Territory,Hospital,0,7/06/2020
7/06/2020 0:00,Northern Territory,ICU,0,7/06/2020
7/06/2020 0:00,Northern Territory,Ventilator,0,7/06/2020
7/06/2020 0:00,Queensland,Hospital,2,7/06/2020
7/06/2020 0:00,Queensland,ICU,1,7/06/2020
7/06/2020 0:00,Queensland,Ventilator,1,7/06/2020
7/06/2020 0:00,South Australia,Hospital,0,7/06/2020
7/06/2020 0:00,South Australia,ICU,0,7/06/2020
7/06/2020 0:00,South Australia,Ventilator,0,7/06/2020
7/06/2020 0:00,Tasmania,Hospital,1,7/06/2020
7/06/2020 0:00,Tasmania,ICU,0,7/06/2020
7/06/2020 0:00,Tasmania,Ventilator,0,7/06/2020
7/06/2020 0:00,Victoria,Hospital,6,7/06/2020
7/06/2020 0:00,Victoria,ICU,2,7/06/2020
7/06/2020 0:00,Victoria,Ventilator,1,7/06/2020
7/06/2020 0:00,Western Australia,Hospital,0,7/06/2020
7/06/2020 0:00,Western Australia,ICU,0,7/06/2020
7/06/2020 0:00,Western Australia,Ventilator,0,7/06/2020
8/06/2020 0:00,NA,Hospital,19,8/06/2020
8/06/2020 0:00,NA,ICU,3,8/06/2020
8/06/2020 0:00,NA,Ventilator,2,8/06/2020
8/06/2020 0:00,Australian Capital Territory,Hospital,0,8/06/2020
8/06/2020 0:00,Australian Capital Territory,ICU,0,8/06/2020
8/06/2020 0:00,Australian Capital Territory,Ventilator,0,8/06/2020
8/06/2020 0:00,New South Wales,Hospital,9,8/06/2020
8/06/2020 0:00,New South Wales,ICU,0,8/06/2020
8/06/2020 0:00,New South Wales,Ventilator,0,8/06/2020
8/06/2020 0:00,Northern Territory,Hospital,0,8/06/2020
8/06/2020 0:00,Northern Territory,ICU,0,8/06/2020
8/06/2020 0:00,Northern Territory,Ventilator,0,8/06/2020
8/06/2020 0:00,Queensland,Hospital,2,8/06/2020
8/06/2020 0:00,Queensland,ICU,1,8/06/2020
8/06/2020 0:00,Queensland,Ventilator,1,8/06/2020
8/06/2020 0:00,South Australia,Hospital,0,8/06/2020
8/06/2020 0:00,South Australia,ICU,0,8/06/2020
8/06/2020 0:00,South Australia,Ventilator,0,8/06/2020
8/06/2020 0:00,Tasmania,Hospital,1,8/06/2020
8/06/2020 0:00,Tasmania,ICU,0,8/06/2020
8/06/2020 0:00,Tasmania,Ventilator,0,8/06/2020
8/06/2020 0:00,Victoria,Hospital,7,8/06/2020
