state,state_abbrev,date_us,Attribute,Value
Western Australia,WA,18/04/2020,vent_cum,0
Tasmania,TAS,18/04/2020,hosp_cum,17
Tasmania,TAS,18/04/2020,icu_cum,2
Tasmania,TAS,18/04/2020,vent_cum,0
Queensland,QLD,18/04/2020,hosp_cum,22
Queensland,QLD,18/04/2020,icu_cum,9
Queensland,QLD,18/04/2020,vent_cum,7
New South Wales,NSW,18/04/2020,hosp_cum,57
New South Wales,NSW,18/04/2020,icu_cum,25
New South Wales,NSW,18/04/2020,vent_cum,19
Victoria,VIC,18/04/2020,hosp_cum,30
Victoria,VIC,18/04/2020,icu_cum,12
Victoria,VIC,18/04/2020,vent_cum,8
Northern Territory,NT,19/04/2020,hosp_cum,16
Northern Territory,NT,19/04/2020,icu_cum,0
Northern Territory,NT,19/04/2020,vent_cum,0
Australian Capital Territory,ACT,19/04/2020,hosp_cum,1
Australian Capital Territory,ACT,19/04/2020,icu_cum,0
Australian Capital Territory,ACT,19/04/2020,vent_cum,0
South Australia,SA,19/04/2020,hosp_cum,7
South Australia,SA,19/04/2020,icu_cum,1
South Australia,SA,19/04/2020,vent_cum,0
Western Australia,WA,19/04/2020,hosp_cum,28
Western Australia,WA,19/04/2020,icu_cum,6
Western Australia,WA,19/04/2020,vent_cum,0
Queensland,QLD,19/04/2020,hosp_cum,22
Queensland,QLD,19/04/2020,icu_cum,8
Queensland,QLD,19/04/2020,vent_cum,7
Tasmania,TAS,19/04/2020,hosp_cum,18
Tasmania,TAS,19/04/2020,icu_cum,2
Tasmania,TAS,19/04/2020,vent_cum,0
Victoria,VIC,19/04/2020,hosp_cum,29
Victoria,VIC,19/04/2020,icu_cum,10
Victoria,VIC,19/04/2020,vent_cum,8
New South Wales,NSW,19/04/2020,hosp_cum,57
New South Wales,NSW,19/04/2020,icu_cum,21
New South Wales,NSW,19/04/2020,vent_cum,18
Northern Territory,NT,20/04/2020,hosp_cum,16
Northern Territory,NT,20/04/2020,icu_cum,0
Northern Territory,NT,20/04/2020,vent_cum,0
South Australia,SA,20/04/2020,hosp_cum,6
South Australia,SA,20/04/2020,icu_cum,1
South Australia,SA,20/04/2020,vent_cum,0
Western Australia,WA,20/04/2020,hosp_cum,27
Western Australia,WA,20/04/2020,icu_cum,6
Western Australia,WA,20/04/2020,vent_cum,0
Queensland,QLD,20/04/2020,hosp_cum,20
Queensland,QLD,20/04/2020,icu_cum,7
Queensland,QLD,20/04/2020,vent_cum,7
Australian Capital Territory,ACT,20/04/2020,hosp_cum,1
Australian Capital Territory,ACT,20/04/2020,icu_cum,0
Australian Capital Territory,ACT,20/04/2020,vent_cum,0
Victoria,VIC,20/04/2020,hosp_cum,28
Victoria,VIC,20/04/2020,icu_cum,11
Victoria,VIC,20/04/2020,vent_cum,9
Tasmania,TAS,20/04/2020,hosp_cum,19
Tasmania,TAS,20/04/2020,icu_cum,2
Tasmania,TAS,20/04/2020,vent_cum,0
New South Wales,NSW,20/04/2020,hosp_cum,53
New South Wales,NSW,20/04/2020,icu_cum,22
New South Wales,NSW,20/04/2020,vent_cum,16
Northern Territory,NT,21/04/2020,hosp_cum,14
Northern Territory,NT,21/04/2020,icu_cum,0
Northern Territory,NT,21/04/2020,vent_cum,0
Australian Capital Territory,ACT,21/04/2020,hosp_cum,1
Australian Capital Territory,ACT,21/04/2020,icu_cum,0
Australian Capital Territory,ACT,21/04/2020,vent_cum,0
Tasmania,TAS,21/04/2020,hosp_cum,17
Tasmania,TAS,21/04/2020,icu_cum,1
Tasmania,TAS,21/04/2020,vent_cum,0
Western Australia,WA,21/04/2020,hosp_cum,26
Western Australia,WA,21/04/2020,icu_cum,5
Western Australia,WA,21/04/2020,vent_cum,0
South Australia,SA,21/04/2020,hosp_cum,5
South Australia,SA,21/04/2020,icu_cum,1
South Australia,SA,21/04/2020,vent_cum,0
Queensland,QLD,21/04/2020,hosp_cum,21
Queensland,QLD,21/04/2020,icu_cum,7
Queensland,QLD,21/04/2020,vent_cum,6
New South Wales,NSW,21/04/2020,hosp_cum,55
New South Wales,NSW,21/04/2020,icu_cum,21
New South Wales,NSW,21/04/2020,vent_cum,18
Victoria,VIC,21/04/2020,hosp_cum,28
Victoria,VIC,21/04/2020,icu_cum,12
Victoria,VIC,21/04/2020,vent_cum,9
Northern Territory,NT,22/04/2020,hosp_cum,14
Northern Territory,NT,22/04/2020,icu_cum,0
Northern Territory,NT,22/04/2020,vent_cum,0
Australian Capital Territory,ACT,22/04/2020,hosp_cum,1
Australian Capital Territory,ACT,22/04/2020,icu_cum,0
Australian Capital Territory,ACT,22/04/2020,vent_cum,0
Western Australia,WA,22/04/2020,hosp_cum,25
Western Australia,WA,22/04/2020,icu_cum,5
Western Australia,WA,22/04/2020,vent_cum,0
Queensland,QLD,22/04/2020,hosp_cum,20
Queensland,QLD,22/04/2020,icu_cum,7
Queensland,QLD,22/04/2020,vent_cum,6
Victoria,VIC,22/04/2020,hosp_cum,30
Victoria,VIC,22/04/2020,icu_cum,13
Victoria,VIC,22/04/2020,vent_cum,8
South Australia,SA,22/04/2020,hosp_cum,4
South Australia,SA,22/04/2020,icu_cum,1
South Australia,SA,22/04/2020,vent_cum,0
New South Wales,NSW,22/04/2020,hosp_cum,50
New South Wales,NSW,22/04/2020,icu_cum,20
New South Wales,NSW,22/04/2020,vent_cum,17
Tasmania,TAS,22/04/2020,hosp_cum,18
Tasmania,TAS,22/04/2020,icu_cum,1
Tasmania,TAS,22/04/2020,vent_cum,0
Northern Territory,NT,23/04/2020,hosp_cum,13
Northern Territory,NT,23/04/2020,icu_cum,0
Northern Territory,NT,23/04/2020,vent_cum,0
Australian Capital Territory,ACT,23/04/2020,hosp_cum,1
Australian Capital Territory,ACT,23/04/2020,icu_cum,0
Australian Capital Territory,ACT,23/04/2020,vent_cum,0
Tasmania,TAS,23/04/2020,hosp_cum,16
Tasmania,TAS,23/04/2020,icu_cum,1
Tasmania,TAS,23/04/2020,vent_cum,0
South Australia,SA,23/04/2020,hosp_cum,4
South Australia,SA,23/04/2020,icu_cum,2
South Australia,SA,23/04/2020,vent_cum,0
Western Australia,WA,23/04/2020,hosp_cum,24
Western Australia,WA,23/04/2020,icu_cum,5
Western Australia,WA,23/04/2020,vent_cum,0
Victoria,VIC,23/04/2020,hosp_cum,27
Victoria,VIC,23/04/2020,icu_cum,10
Victoria,VIC,23/04/2020,vent_cum,7
Queensland,QLD,23/04/2020,hosp_cum,20
Queensland,QLD,23/04/2020,icu_cum,7
Queensland,QLD,23/04/2020,vent_cum,6
New South Wales,NSW,23/04/2020,hosp_cum,47
New South Wales,NSW,23/04/2020,icu_cum,21
New South Wales,NSW,23/04/2020,vent_cum,16
Northern Territory,NT,24/04/2020,hosp_cum,10
Northern Territory,NT,24/04/2020,icu_cum,0
Northern Territory,NT,24/04/2020,vent_cum,0
South Australia,SA,24/04/2020,hosp_cum,4
South Australia,SA,24/04/2020,icu_cum,2
South Australia,SA,24/04/2020,vent_cum,0
Queensland,QLD,24/04/2020,hosp_cum,18
Queensland,QLD,24/04/2020,icu_cum,6
Queensland,QLD,24/04/2020,vent_cum,6
Australian Capital Territory,ACT,24/04/2020,hosp_cum,1
Australian Capital Territory,ACT,24/04/2020,icu_cum,0
Australian Capital Territory,ACT,24/04/2020,vent_cum,0
Tasmania,TAS,24/04/2020,hosp_cum,16
Tasmania,TAS,24/04/2020,icu_cum,0
Tasmania,TAS,24/04/2020,vent_cum,0
Western Australia,WA,24/04/2020,hosp_cum,20
Western Australia,WA,24/04/2020,icu_cum,4
Western Australia,WA,24/04/2020,vent_cum,0
Victoria,VIC,24/04/2020,hosp_cum,27
Victoria,VIC,24/04/2020,icu_cum,11
Victoria,VIC,24/04/2020,vent_cum,7
New South Wales,NSW,24/04/2020,hosp_cum,43
New South Wales,NSW,24/04/2020,icu_cum,19
New South Wales,NSW,24/04/2020,vent_cum,15
Northern Territory,NT,25/04/2020,hosp_cum,5
Northern Territory,NT,25/04/2020,icu_cum,0
Northern Territory,NT,25/04/2020,vent_cum,0
South Australia,SA,25/04/2020,hosp_cum,4
South Australia,SA,25/04/2020,icu_cum,2
South Australia,SA,25/04/2020,vent_cum,0
Queensland,QLD,25/04/2020,hosp_cum,18
Queensland,QLD,25/04/2020,icu_cum,6
Queensland,QLD,25/04/2020,vent_cum,6
Australian Capital Territory,ACT,25/04/2020,hosp_cum,1
Australian Capital Territory,ACT,25/04/2020,icu_cum,1
Australian Capital Territory,ACT,25/04/2020,vent_cum,0
Tasmania,TAS,25/04/2020,hosp_cum,14
Tasmania,TAS,25/04/2020,icu_cum,0
Tasmania,TAS,25/04/2020,vent_cum,0
Western Australia,WA,25/04/2020,hosp_cum,24
Western Australia,WA,25/04/2020,icu_cum,4
Western Australia,WA,25/04/2020,vent_cum,0
Victoria,VIC,25/04/2020,hosp_cum,24
Victoria,VIC,25/04/2020,icu_cum,11
Victoria,VIC,25/04/2020,vent_cum,7
New South Wales,NSW,25/04/2020,hosp_cum,39
New South Wales,NSW,25/04/2020,icu_cum,19
New South Wales,NSW,25/04/2020,vent_cum,15
Northern Territory,NT,26/04/2020,hosp_cum,5
Northern Territory,NT,26/04/2020,icu_cum,0
Northern Territory,NT,26/04/2020,vent_cum,0
Australian Capital Territory,ACT,26/04/2020,hosp_cum,1
Australian Capital Territory,ACT,26/04/2020,icu_cum,1
Australian Capital Territory,ACT,26/04/2020,vent_cum,0
South Australia,SA,26/04/2020,hosp_cum,4
South Australia,SA,26/04/2020,icu_cum,2
South Australia,SA,26/04/2020,vent_cum,0
Western Australia,WA,26/04/2020,hosp_cum,16
Western Australia,WA,26/04/2020,icu_cum,4
Western Australia,WA,26/04/2020,vent_cum,0
Victoria,VIC,26/04/2020,hosp_cum,21
Victoria,VIC,26/04/2020,icu_cum,10
Victoria,VIC,26/04/2020,vent_cum,5
Tasmania,TAS,26/04/2020,hosp_cum,13
Tasmania,TAS,26/04/2020,icu_cum,1
Tasmania,TAS,26/04/2020,vent_cum,0
Queensland,QLD,26/04/2020,hosp_cum,18
Queensland,QLD,26/04/2020,icu_cum,6
Queensland,QLD,26/04/2020,vent_cum,5
New South Wales,NSW,26/04/2020,hosp_cum,37
New South Wales,NSW,26/04/2020,icu_cum,19
New South Wales,NSW,26/04/2020,vent_cum,15
Northern Territory,NT,27/04/2020,hosp_cum,5
Northern Territory,NT,27/04/2020,icu_cum,0
Northern Territory,NT,27/04/2020,vent_cum,0
Australian Capital Territory,ACT,27/04/2020,hosp_cum,1
Australian Capital Territory,ACT,27/04/2020,icu_cum,1
Australian Capital Territory,ACT,27/04/2020,vent_cum,0
South Australia,SA,27/04/2020,hosp_cum,4
South Australia,SA,27/04/2020,icu_cum,2
South Australia,SA,27/04/2020,vent_cum,0
Western Australia,WA,27/04/2020,hosp_cum,16
Western Australia,WA,27/04/2020,icu_cum,4
Western Australia,WA,27/04/2020,vent_cum,0
Victoria,VIC,27/04/2020,hosp_cum,23
Victoria,VIC,27/04/2020,icu_cum,11
Victoria,VIC,27/04/2020,vent_cum,6
Tasmania,TAS,27/04/2020,hosp_cum,14
Tasmania,TAS,27/04/2020,icu_cum,1
Tasmania,TAS,27/04/2020,vent_cum,0
New South Wales,NSW,27/04/2020,hosp_cum,35
New South Wales,NSW,27/04/2020,icu_cum,19
New South Wales,NSW,27/04/2020,vent_cum,15
Queensland,QLD,27/04/2020,hosp_cum,15
Queensland,QLD,27/04/2020,icu_cum,6
Queensland,QLD,27/04/2020,vent_cum,6
Northern Territory,NT,28/04/2020,hosp_cum,5
Northern Territory,NT,28/04/2020,icu_cum,0
Northern Territory,NT,28/04/2020,vent_cum,0
Australian Capital Territory,ACT,28/04/2020,hosp_cum,1
Australian Capital Territory,ACT,28/04/2020,icu_cum,1
Australian Capital Territory,ACT,28/04/2020,vent_cum,0
South Australia,SA,28/04/2020,hosp_cum,4
South Australia,SA,28/04/2020,icu_cum,2
South Australia,SA,28/04/2020,vent_cum,0
Queensland,QLD,28/04/2020,hosp_cum,14
Queensland,QLD,28/04/2020,icu_cum,6
Queensland,QLD,28/04/2020,vent_cum,6
Western Australia,WA,28/04/2020,hosp_cum,16
Western Australia,WA,28/04/2020,icu_cum,4
Western Australia,WA,28/04/2020,vent_cum,0
Victoria,VIC,28/04/2020,hosp_cum,23
Victoria,VIC,28/04/2020,icu_cum,11
Victoria,VIC,28/04/2020,vent_cum,6
Tasmania,TAS,28/04/2020,hosp_cum,14
Tasmania,TAS,28/04/2020,icu_cum,0
Tasmania,TAS,28/04/2020,vent_cum,0
New South Wales,NSW,28/04/2020,hosp_cum,33
New South Wales,NSW,28/04/2020,icu_cum,19
New South Wales,NSW,28/04/2020,vent_cum,15
Northern Territory,NT,29/04/2020,hosp_cum,3
Northern Territory,NT,29/04/2020,icu_cum,0
Northern Territory,NT,29/04/2020,vent_cum,0
Australian Capital Territory,ACT,29/04/2020,hosp_cum,0
Australian Capital Territory,ACT,29/04/2020,icu_cum,0
Australian Capital Territory,ACT,29/04/2020,vent_cum,0
South Australia,SA,29/04/2020,hosp_cum,4
South Australia,SA,29/04/2020,icu_cum,2
South Australia,SA,29/04/2020,vent_cum,0
Tasmania,TAS,29/04/2020,hosp_cum,14
Tasmania,TAS,29/04/2020,icu_cum,0
Tasmania,TAS,29/04/2020,vent_cum,0
Western Australia,WA,29/04/2020,hosp_cum,14
Western Australia,WA,29/04/2020,icu_cum,4
Western Australia,WA,29/04/2020,vent_cum,0
Queensland,QLD,29/04/2020,hosp_cum,12
Queensland,QLD,29/04/2020,icu_cum,6
Queensland,QLD,29/04/2020,vent_cum,6
Victoria,VIC,29/04/2020,hosp_cum,19
Victoria,VIC,29/04/2020,icu_cum,9
Victoria,VIC,29/04/2020,vent_cum,6
New South Wales,NSW,29/04/2020,hosp_cum,28
New South Wales,NSW,29/04/2020,icu_cum,17
New South Wales,NSW,29/04/2020,vent_cum,14
Queensland,QLD,30/04/2020,hosp_cum,11
Queensland,QLD,30/04/2020,icu_cum,6
Queensland,QLD,30/04/2020,vent_cum,4
Northern Territory,NT,30/04/2020,hosp_cum,3
Northern Territory,NT,30/04/2020,icu_cum,0
Northern Territory,NT,30/04/2020,vent_cum,0
Australian Capital Territory,ACT,30/04/2020,hosp_cum,0
Australian Capital Territory,ACT,30/04/2020,icu_cum,0
Australian Capital Territory,ACT,30/04/2020,vent_cum,0
South Australia,SA,30/04/2020,hosp_cum,3
South Australia,SA,30/04/2020,icu_cum,1
South Australia,SA,30/04/2020,vent_cum,0
Western Australia,WA,30/04/2020,hosp_cum,13
Western Australia,WA,30/04/2020,icu_cum,3
Western Australia,WA,30/04/2020,vent_cum,0
New South Wales,NSW,30/04/2020,hosp_cum,27
New South Wales,NSW,30/04/2020,icu_cum,15
New South Wales,NSW,30/04/2020,vent_cum,13
Tasmania,TAS,30/04/2020,hosp_cum,14
Tasmania,TAS,30/04/2020,icu_cum,0
Tasmania,TAS,30/04/2020,vent_cum,0
Victoria,VIC,30/04/2020,hosp_cum,18
Victoria,VIC,30/04/2020,icu_cum,9
Victoria,VIC,30/04/2020,vent_cum,5
Northern Territory,NT,1/05/2020,hosp_cum,3
Northern Territory,NT,1/05/2020,icu_cum,0
Northern Territory,NT,1/05/2020,vent_cum,0
Australian Capital Territory,ACT,1/05/2020,hosp_cum,0
Australian Capital Territory,ACT,1/05/2020,icu_cum,0
Australian Capital Territory,ACT,1/05/2020,vent_cum,0
Tasmania,TAS,1/05/2020,hosp_cum,12
Tasmania,TAS,1/05/2020,icu_cum,0
Tasmania,TAS,1/05/2020,vent_cum,0
South Australia,SA,1/05/2020,hosp_cum,3
South Australia,SA,1/05/2020,icu_cum,1
South Australia,SA,1/05/2020,vent_cum,0
Western Australia,WA,1/05/2020,hosp_cum,11
Western Australia,WA,1/05/2020,icu_cum,3
Western Australia,WA,1/05/2020,vent_cum,0
Queensland,QLD,1/05/2020,hosp_cum,11
Queensland,QLD,1/05/2020,icu_cum,4
Queensland,QLD,1/05/2020,vent_cum,4
Victoria,VIC,1/05/2020,hosp_cum,16
Victoria,VIC,1/05/2020,icu_cum,7
Victoria,VIC,1/05/2020,vent_cum,5
New South Wales,NSW,1/05/2020,hosp_cum,27
New South Wales,NSW,1/05/2020,icu_cum,14
New South Wales,NSW,1/05/2020,vent_cum,12
Australian Capital Territory,ACT,2/05/2020,hosp_cum,0
Australian Capital Territory,ACT,2/05/2020,icu_cum,0
Australian Capital Territory,ACT,2/05/2020,vent_cum,0
Tasmania,TAS,2/05/2020,hosp_cum,13
Tasmania,TAS,2/05/2020,icu_cum,0
Tasmania,TAS,2/05/2020,vent_cum,0
South Australia,SA,2/05/2020,hosp_cum,3
South Australia,SA,2/05/2020,icu_cum,0
South Australia,SA,2/05/2020,vent_cum,0
Western Australia,WA,2/05/2020,hosp_cum,8
Western Australia,WA,2/05/2020,icu_cum,3
Western Australia,WA,2/05/2020,vent_cum,0
Queensland,QLD,2/05/2020,hosp_cum,10
Queensland,QLD,2/05/2020,icu_cum,4
Queensland,QLD,2/05/2020,vent_cum,4
Northern Territory,NT,2/05/2020,hosp_cum,5
Northern Territory,NT,2/05/2020,icu_cum,0
Northern Territory,NT,2/05/2020,vent_cum,0
New South Wales,NSW,2/05/2020,hosp_cum,28
New South Wales,NSW,2/05/2020,icu_cum,14
New South Wales,NSW,2/05/2020,vent_cum,12
Victoria,VIC,2/05/2020,hosp_cum,12
Victoria,VIC,2/05/2020,icu_cum,7
Victoria,VIC,2/05/2020,vent_cum,5
Northern Territory,NT,3/05/2020,hosp_cum,5
Northern Territory,NT,3/05/2020,icu_cum,0
Northern Territory,NT,3/05/2020,vent_cum,0
Australian Capital Territory,ACT,3/05/2020,hosp_cum,0
Australian Capital Territory,ACT,3/05/2020,icu_cum,0
Australian Capital Territory,ACT,3/05/2020,vent_cum,0
Tasmania,TAS,3/05/2020,hosp_cum,11
Tasmania,TAS,3/05/2020,icu_cum,0
Tasmania,TAS,3/05/2020,vent_cum,0
South Australia,SA,3/05/2020,hosp_cum,3
South Australia,SA,3/05/2020,icu_cum,0
South Australia,SA,3/05/2020,vent_cum,0
Western Australia,WA,3/05/2020,hosp_cum,8
Western Australia,WA,3/05/2020,icu_cum,3
Western Australia,WA,3/05/2020,vent_cum,0
Queensland,QLD,3/05/2020,hosp_cum,9
Queensland,QLD,3/05/2020,icu_cum,4
Queensland,QLD,3/05/2020,vent_cum,4
New South Wales,NSW,3/05/2020,hosp_cum,27
New South Wales,NSW,3/05/2020,icu_cum,14
New South Wales,NSW,3/05/2020,vent_cum,11
Victoria,VIC,3/05/2020,hosp_cum,12
Victoria,VIC,3/05/2020,icu_cum,7
Victoria,VIC,3/05/2020,vent_cum,5
New South Wales,NSW,4/05/2020,hosp_cum,27
New South Wales,NSW,4/05/2020,icu_cum,14
New South Wales,NSW,4/05/2020,vent_cum,10
Northern Territory,NT,4/05/2020,hosp_cum,5
Northern Territory,NT,4/05/2020,icu_cum,0
Northern Territory,NT,4/05/2020,vent_cum,0
Tasmania,TAS,4/05/2020,hosp_cum,8
Tasmania,TAS,4/05/2020,icu_cum,1
Tasmania,TAS,4/05/2020,vent_cum,1
South Australia,SA,4/05/2020,hosp_cum,3
South Australia,SA,4/05/2020,icu_cum,0
South Australia,SA,4/05/2020,vent_cum,0
Western Australia,WA,4/05/2020,hosp_cum,7
Western Australia,WA,4/05/2020,icu_cum,3
Western Australia,WA,4/05/2020,vent_cum,0
Australian Capital Territory,ACT,4/05/2020,hosp_cum,0
Australian Capital Territory,ACT,4/05/2020,icu_cum,0
Australian Capital Territory,ACT,4/05/2020,vent_cum,0
Queensland,QLD,4/05/2020,hosp_cum,9
Queensland,QLD,4/05/2020,icu_cum,4
Queensland,QLD,4/05/2020,vent_cum,3
Victoria,VIC,4/05/2020,hosp_cum,11
Victoria,VIC,4/05/2020,icu_cum,6
Victoria,VIC,4/05/2020,vent_cum,6
Northern Territory,NT,5/05/2020,hosp_cum,3
Northern Territory,NT,5/05/2020,icu_cum,0
Northern Territory,NT,5/05/2020,vent_cum,0
Australian Capital Territory,ACT,5/05/2020,hosp_cum,0
Australian Capital Territory,ACT,5/05/2020,icu_cum,0
Australian Capital Territory,ACT,5/05/2020,vent_cum,0
South Australia,SA,5/05/2020,hosp_cum,2
South Australia,SA,5/05/2020,icu_cum,0
South Australia,SA,5/05/2020,vent_cum,0
Western Australia,WA,5/05/2020,hosp_cum,7
Western Australia,WA,5/05/2020,icu_cum,3
Western Australia,WA,5/05/2020,vent_cum,0
Tasmania,TAS,5/05/2020,hosp_cum,8
Tasmania,TAS,5/05/2020,icu_cum,1
Tasmania,TAS,5/05/2020,vent_cum,1
New South Wales,NSW,5/05/2020,hosp_cum,25
New South Wales,NSW,5/05/2020,icu_cum,13
New South Wales,NSW,5/05/2020,vent_cum,11
Queensland,QLD,5/05/2020,hosp_cum,9
Queensland,QLD,5/05/2020,icu_cum,4
Queensland,QLD,5/05/2020,vent_cum,3
Victoria,VIC,5/05/2020,hosp_cum,12
Victoria,VIC,5/05/2020,icu_cum,6
Victoria,VIC,5/05/2020,vent_cum,5
Northern Territory,NT,6/05/2020,hosp_cum,3
Northern Territory,NT,6/05/2020,icu_cum,0
Northern Territory,NT,6/05/2020,vent_cum,0
Australian Capital Territory,ACT,6/05/2020,hosp_cum,0
Australian Capital Territory,ACT,6/05/2020,icu_cum,0
Australian Capital Territory,ACT,6/05/2020,vent_cum,0
Tasmania,TAS,6/05/2020,hosp_cum,8
Tasmania,TAS,6/05/2020,icu_cum,1
Tasmania,TAS,6/05/2020,vent_cum,1
South Australia,SA,6/05/2020,hosp_cum,2
South Australia,SA,6/05/2020,icu_cum,0
South Australia,SA,6/05/2020,vent_cum,0
Western Australia,WA,6/05/2020,hosp_cum,7
Western Australia,WA,6/05/2020,icu_cum,3
Western Australia,WA,6/05/2020,vent_cum,0
Queensland,QLD,6/05/2020,hosp_cum,9
Queensland,QLD,6/05/2020,icu_cum,4
Queensland,QLD,6/05/2020,vent_cum,3
New South Wales,NSW,6/05/2020,hosp_cum,25
New South Wales,NSW,6/05/2020,icu_cum,13
New South Wales,NSW,6/05/2020,vent_cum,9
Victoria,VIC,6/05/2020,hosp_cum,8
Victoria,VIC,6/05/2020,icu_cum,6
Victoria,VIC,6/05/2020,vent_cum,5
Northern Territory,NT,7/05/2020,hosp_cum,2
Northern Territory,NT,7/05/2020,icu_cum,0
Northern Territory,NT,7/05/2020,vent_cum,0
Australian Capital Territory,ACT,7/05/2020,hosp_cum,0
Australian Capital Territory,ACT,7/05/2020,icu_cum,0
Australian Capital Territory,ACT,7/05/2020,vent_cum,0
Western Australia,WA,7/05/2020,hosp_cum,6
Western Australia,WA,7/05/2020,icu_cum,3
Western Australia,WA,7/05/2020,vent_cum,0
South Australia,SA,7/05/2020,hosp_cum,2
South Australia,SA,7/05/2020,icu_cum,0
South Australia,SA,7/05/2020,vent_cum,0
Tasmania,TAS,7/05/2020,hosp_cum,8
Tasmania,TAS,7/05/2020,icu_cum,1
Tasmania,TAS,7/05/2020,vent_cum,1
Queensland,QLD,7/05/2020,hosp_cum,8
Queensland,QLD,7/05/2020,icu_cum,3
Queensland,QLD,7/05/2020,vent_cum,3
New South Wales,NSW,7/05/2020,hosp_cum,24
New South Wales,NSW,7/05/2020,icu_cum,10
New South Wales,NSW,7/05/2020,vent_cum,8
Victoria,VIC,7/05/2020,hosp_cum,8
Victoria,VIC,7/05/2020,icu_cum,6
Victoria,VIC,7/05/2020,vent_cum,5
Northern Territory,NT,8/05/2020,hosp_cum,2
Northern Territory,NT,8/05/2020,icu_cum,0
Northern Territory,NT,8/05/2020,vent_cum,0
Australian Capital Territory,ACT,8/05/2020,hosp_cum,0
Australian Capital Territory,ACT,8/05/2020,icu_cum,0
Australian Capital Territory,ACT,8/05/2020,vent_cum,0
Tasmania,TAS,8/05/2020,hosp_cum,8
Tasmania,TAS,8/05/2020,icu_cum,1
Tasmania,TAS,8/05/2020,vent_cum,1
South Australia,SA,8/05/2020,hosp_cum,2
South Australia,SA,8/05/2020,icu_cum,0
South Australia,SA,8/05/2020,vent_cum,0
Queensland,QLD,8/05/2020,hosp_cum,9
Queensland,QLD,8/05/2020,icu_cum,3
Queensland,QLD,8/05/2020,vent_cum,3
Western Australia,WA,8/05/2020,hosp_cum,4
Western Australia,WA,8/05/2020,icu_cum,1
Western Australia,WA,8/05/2020,vent_cum,0
New South Wales,NSW,8/05/2020,hosp_cum,23
New South Wales,NSW,8/05/2020,icu_cum,10
New South Wales,NSW,8/05/2020,vent_cum,8
Victoria,VIC,8/05/2020,hosp_cum,8
Victoria,VIC,8/05/2020,icu_cum,6
Victoria,VIC,8/05/2020,vent_cum,4
Northern Territory,NT,9/05/2020,hosp_cum,2
Northern Territory,NT,9/05/2020,icu_cum,0
Northern Territory,NT,9/05/2020,vent_cum,0
Australian Capital Territory,ACT,9/05/2020,hosp_cum,0
Australian Capital Territory,ACT,9/05/2020,icu_cum,0
Australian Capital Territory,ACT,9/05/2020,vent_cum,0
Tasmania,TAS,9/05/2020,hosp_cum,8
Tasmania,TAS,9/05/2020,icu_cum,1
Tasmania,TAS,9/05/2020,vent_cum,1
South Australia,SA,9/05/2020,hosp_cum,1
South Australia,SA,9/05/2020,icu_cum,0
South Australia,SA,9/05/2020,vent_cum,0
Western Australia,WA,9/05/2020,hosp_cum,4
Western Australia,WA,9/05/2020,icu_cum,1
Western Australia,WA,9/05/2020,vent_cum,0
Queensland,QLD,9/05/2020,hosp_cum,9
Queensland,QLD,9/05/2020,icu_cum,3
Queensland,QLD,9/05/2020,vent_cum,3
New South Wales,NSW,9/05/2020,hosp_cum,20
New South Wales,NSW,9/05/2020,icu_cum,8
New South Wales,NSW,9/05/2020,vent_cum,7
Victoria,VIC,9/05/2020,hosp_cum,7
Victoria,VIC,9/05/2020,icu_cum,6
